Season	DayNum	WTeamID	WScore	LTeamID	LScore	WLoc	NumOT	WFGM	WFGA	WFGM3	WFGA3	WFTM	WFTA	WOR	WDR	WAst	WTO	WStl	WBlk	WPF	LFGM	LFGA	LFGM3	LFGA3	LFTM	LFTA	LOR	LDR	LAst	LTO	LStl	LBlk	LPF
2025	69	3143	82	3199	70	H	0	32	67	8	27	10	14	4	31	18	12	10	2	16	24	63	5	19	17	25	9	28	5	16	9	6	19
2025	69	3144	72	3214	42	H	0	29	63	6	18	8	17	12	22	19	10	14	5	12	16	51	2	10	8	15	5	22	5	18	7	2	16
2025	69	3146	66	3474	57	A	0	19	45	4	14	24	30	4	28	9	19	4	9	22	20	58	2	13	15	27	11	18	9	12	8	5	25
2025	69	3177	62	3344	56	H	0	16	55	7	23	23	30	11	18	14	11	12	1	18	18	45	5	19	15	20	8	23	10	20	5	1	25
2025	69	3179	85	3229	64	A	0	31	68	12	34	11	12	10	32	26	11	6	4	18	24	61	4	15	12	20	6	22	14	10	7	4	12
2025	69	3181	60	3438	55	A	0	24	66	6	24	6	7	16	21	19	16	9	2	11	20	51	6	20	9	12	6	20	15	16	8	10	12
2025	69	3196	93	3281	67	A	0	34	61	12	23	13	16	7	26	24	10	5	5	16	25	54	5	17	12	20	3	21	15	8	9	0	14
2025	69	3206	71	3348	65	A	0	24	57	6	12	17	27	12	22	11	7	6	6	13	27	66	5	18	6	8	9	21	18	13	4	5	19
2025	69	3220	60	3180	53	H	0	22	49	6	15	10	16	10	24	8	21	3	3	15	21	58	4	25	7	11	7	14	16	7	9	7	19
2025	69	3231	74	3234	67	A	0	26	53	10	24	12	12	3	23	18	17	9	9	23	21	62	6	19	19	23	9	22	15	14	8	4	15
2025	69	3232	90	3191	74	H	0	36	72	7	16	11	17	16	31	10	15	8	4	20	24	65	13	33	13	20	8	16	14	13	9	5	18
2025	69	3236	78	3156	75	A	0	27	60	11	24	13	13	7	18	15	7	5	2	20	25	55	7	18	18	23	10	23	15	10	4	2	15
2025	69	3246	80	3120	61	H	0	30	56	7	21	13	16	4	23	18	13	3	8	15	24	69	1	7	12	18	14	19	12	13	8	2	18
2025	69	3250	90	3119	51	A	0	33	57	10	18	14	18	6	28	21	12	9	4	14	18	55	5	20	10	15	4	17	12	14	6	2	18
2025	69	3257	69	3210	60	H	0	29	55	3	17	8	12	11	19	14	15	7	0	14	24	48	5	12	7	11	5	18	12	15	7	1	17
2025	69	3269	67	3382	58	A	0	27	63	1	10	12	18	16	21	11	17	10	3	17	19	50	9	26	11	12	8	15	6	24	7	2	21
2025	69	3277	80	3449	68	H	0	26	57	7	18	21	26	11	19	21	16	10	2	21	22	52	6	20	18	19	8	18	16	18	9	4	23
2025	69	3280	79	3208	68	A	0	28	58	14	29	9	17	12	28	17	17	2	7	16	24	67	7	19	13	14	6	20	14	9	12	0	18
2025	69	3283	75	3356	37	H	0	28	61	2	16	17	32	15	32	15	14	11	3	16	11	53	2	18	13	18	9	23	6	22	4	5	25
2025	69	3293	67	3227	60	H	0	22	59	8	26	15	24	4	23	15	10	9	2	16	24	56	4	10	8	10	10	30	8	19	3	4	20
2025	69	3299	61	3406	59	A	0	22	60	7	25	10	17	11	18	11	14	6	1	13	22	57	5	15	10	13	11	27	11	19	6	2	18
2025	69	3301	81	3390	67	A	0	33	70	10	25	5	5	8	26	17	12	5	4	8	27	65	7	24	6	6	9	24	11	18	5	5	12
2025	69	3304	69	3353	62	A	0	25	61	3	22	16	25	16	31	13	16	3	2	14	22	62	6	20	12	18	10	17	5	10	11	4	21
2025	69	3314	80	3130	67	H	0	29	56	5	21	17	23	4	21	15	14	7	5	23	22	56	3	15	20	27	9	22	6	19	7	1	22
2025	69	3320	67	3133	44	A	0	28	49	7	16	4	6	4	28	18	17	11	6	14	17	55	4	17	6	10	6	14	8	15	9	0	18
2025	69	3323	67	3155	58	A	0	25	57	3	14	14	20	12	24	19	12	3	8	15	21	62	4	20	12	15	11	18	11	11	6	0	17
2025	69	3326	69	3332	60	H	0	26	62	5	18	12	16	11	26	9	15	9	0	17	23	63	3	17	11	15	13	24	15	13	8	4	19
2025	69	3328	77	3401	62	H	0	26	66	8	33	17	23	11	31	20	17	11	6	22	18	67	3	19	23	29	12	27	10	15	7	4	22
2025	69	3338	72	3374	59	H	0	22	55	8	22	20	30	12	31	18	15	10	7	20	15	62	12	33	17	24	11	26	10	15	9	4	23
2025	69	3349	70	3272	59	H	0	21	51	5	17	23	30	11	31	14	21	4	10	12	21	62	7	16	10	14	7	14	9	13	10	1	21
2025	69	3350	63	3172	41	A	0	22	50	6	13	13	15	6	19	9	11	6	1	12	15	55	3	21	8	11	11	17	3	11	3	6	14
2025	69	3376	67	3400	50	H	0	26	51	3	7	12	15	6	33	12	22	5	9	16	22	79	1	5	5	10	17	18	7	12	10	3	19
2025	69	3392	87	3158	83	H	1	26	62	5	17	30	42	11	30	8	14	6	2	26	28	69	6	25	21	32	15	21	10	13	6	4	30
2025	69	3393	66	3274	61	H	0	26	69	3	16	11	14	12	33	15	19	13	3	10	23	68	9	28	6	9	11	27	16	19	12	0	19
2025	69	3397	93	3116	63	A	0	35	77	12	34	11	17	19	22	20	12	15	3	27	20	49	5	21	18	25	4	17	7	21	5	3	14
2025	69	3423	51	3318	48	A	0	18	60	4	20	11	14	8	25	7	10	6	3	11	17	53	8	22	6	7	7	26	9	14	6	1	12
2025	69	3424	88	3307	73	A	0	32	68	10	27	14	16	11	22	15	10	9	4	22	25	55	3	14	20	25	6	20	7	14	6	2	16
2025	69	3425	95	3336	73	H	0	37	71	6	25	15	22	8	27	22	11	13	8	19	27	71	3	12	16	22	16	24	18	20	4	1	13
2025	69	3433	57	3386	50	H	0	21	54	6	18	9	13	7	27	10	13	9	3	20	17	54	3	12	13	16	8	22	10	16	6	5	16
2025	69	3439	61	3448	54	H	0	20	43	3	15	18	24	3	20	17	19	5	2	15	23	56	3	16	5	10	7	16	14	17	12	1	26
2025	69	3441	64	3190	60	H	0	22	50	3	14	17	20	4	28	18	17	5	0	17	23	58	7	24	7	16	3	20	12	11	7	2	16
2025	69	3456	83	3284	74	A	0	31	65	7	19	14	16	7	25	16	12	11	4	15	29	60	7	23	9	13	7	23	15	20	6	7	15
2025	69	3459	68	3202	51	H	0	24	61	14	29	6	8	11	23	17	11	5	4	13	18	54	4	15	11	17	7	19	9	11	6	1	12
2025	69	3460	77	3464	62	H	0	24	54	7	14	22	27	3	35	11	12	6	7	20	21	64	6	23	14	15	5	27	10	11	4	4	24
2025	70	3212	78	3197	64	H	0	23	57	4	7	28	36	12	28	13	18	13	4	21	23	69	2	16	16	25	20	18	12	22	11	7	30
2025	70	3224	76	3164	71	H	0	28	50	2	8	18	28	6	23	14	19	8	7	18	24	59	9	20	14	22	10	21	15	16	13	0	21
2025	70	3259	77	3110	38	H	0	32	67	10	21	3	7	14	27	20	9	5	1	14	14	53	1	14	9	14	10	19	8	13	4	4	14
2025	70	3261	83	3435	77	H	0	34	71	3	9	12	18	18	24	13	17	8	5	20	27	57	5	14	18	22	7	18	12	16	9	2	19
2025	70	3271	63	3354	55	A	0	21	58	9	21	12	16	13	15	17	17	10	1	24	19	38	5	14	12	20	3	21	10	22	7	0	17
2025	70	3300	76	3175	71	H	0	29	62	5	19	13	25	12	25	14	22	8	6	14	27	71	6	19	11	16	19	25	11	21	10	3	20
2025	70	3313	77	3288	69	A	0	31	62	5	17	10	13	7	23	20	17	16	5	16	26	64	6	18	11	19	9	24	10	21	10	4	13
2025	70	3341	68	3115	61	A	0	24	49	4	15	16	25	8	28	17	21	4	6	26	20	51	5	8	16	32	10	20	15	13	8	0	18
2025	71	3114	67	3369	63	A	0	21	57	4	15	21	28	13	19	6	15	3	0	18	25	50	6	18	7	12	7	22	11	19	6	5	20
2025	71	3124	70	3428	61	H	0	29	54	5	17	7	9	3	22	22	15	10	5	12	24	59	7	23	6	9	6	21	16	20	8	2	15
2025	71	3139	63	3207	53	H	0	24	51	8	23	7	9	10	19	12	13	2	4	8	22	50	6	16	3	4	6	11	7	9	8	0	15
2025	71	3222	79	3329	76	H	0	28	54	7	20	16	20	4	24	19	22	13	4	21	26	58	8	28	16	24	8	22	13	22	15	3	22
2025	71	3235	71	3403	58	H	0	25	50	0	7	21	28	6	27	11	15	6	3	16	19	59	6	20	14	15	6	21	8	17	5	3	29
2025	71	3268	99	3278	92	H	0	34	64	10	22	21	21	12	22	19	17	6	1	16	34	71	8	25	16	20	13	16	17	12	5	0	25
2025	71	3395	90	3416	81	H	0	32	65	15	41	11	16	13	16	29	12	5	3	23	28	57	6	12	19	27	9	16	10	12	7	0	17
2025	71	3412	62	3378	61	A	0	21	49	6	23	14	17	6	29	12	15	2	3	17	23	70	5	17	10	12	13	24	14	7	9	2	18
2025	72	3117	67	3418	65	H	1	23	71	12	41	9	17	21	28	18	22	12	3	25	20	56	1	8	24	31	10	25	8	25	9	1	20
2025	72	3119	74	3248	65	A	0	28	57	15	27	3	6	9	20	24	15	12	4	13	26	58	9	23	4	5	8	16	13	14	9	4	8
2025	72	3123	66	3245	57	A	0	27	64	8	25	4	4	3	30	15	7	9	9	10	18	60	9	30	12	14	9	32	16	17	1	1	6
2025	72	3129	93	3363	64	H	0	34	70	8	19	17	24	15	25	21	11	10	7	14	22	62	9	20	11	14	9	22	13	16	6	3	22
2025	72	3132	74	3325	53	A	0	26	53	12	29	10	12	6	34	23	17	7	2	16	16	50	8	22	13	19	1	14	7	14	9	2	18
2025	72	3138	77	3185	55	A	0	30	63	6	17	11	14	11	24	15	13	9	1	24	19	54	9	36	8	16	10	25	11	23	4	4	18
2025	72	3141	75	3103	55	A	0	29	67	4	15	13	23	17	24	8	15	4	2	19	19	65	3	28	14	16	10	19	7	15	7	4	20
2025	72	3149	78	3457	50	H	0	29	62	9	27	11	16	15	22	20	18	9	2	16	19	54	2	9	10	14	7	13	5	16	9	1	18
2025	72	3156	74	3352	53	A	0	25	52	8	18	16	18	8	26	12	17	14	1	7	21	57	4	13	7	11	10	18	13	18	8	6	17
2025	72	3159	62	3298	54	H	0	21	56	3	17	17	20	7	23	13	14	8	0	17	20	51	5	17	9	11	5	27	10	19	5	2	20
2025	72	3161	62	3361	58	A	0	21	57	5	22	15	21	6	29	5	6	5	4	14	21	60	3	17	13	17	8	28	12	9	3	3	19
2025	72	3163	71	3385	45	A	0	29	51	4	14	9	11	5	26	16	13	8	2	10	17	52	5	24	6	7	3	14	5	11	6	0	11
2025	72	3173	80	3182	71	A	0	26	55	10	21	18	30	7	33	18	14	3	3	23	25	75	9	43	12	25	16	23	16	8	7	0	24
2025	72	3187	72	3150	65	A	0	30	51	2	11	10	15	10	21	18	24	11	3	15	24	58	7	19	10	14	10	10	17	15	12	3	18
2025	72	3201	74	3429	54	H	0	28	57	9	20	9	10	6	26	16	14	7	2	14	20	53	5	22	9	14	5	19	4	11	8	2	17
2025	72	3204	69	3402	62	H	0	28	56	4	12	9	11	10	22	10	15	6	4	16	22	57	4	11	14	23	12	16	10	10	9	7	14
2025	72	3206	69	3260	39	H	0	27	60	4	15	11	14	13	25	14	11	12	4	10	14	56	3	16	8	12	12	17	4	14	3	0	16
2025	72	3221	63	3137	37	H	0	26	53	5	11	6	7	4	21	18	11	9	5	10	14	55	5	18	4	6	11	17	9	17	3	2	8
2025	72	3237	75	3460	63	H	0	28	59	8	17	11	14	7	18	14	21	11	3	17	25	56	2	16	11	16	8	19	7	22	9	2	17
2025	72	3241	93	3267	65	A	0	33	61	11	20	16	20	7	27	17	16	14	5	18	22	60	7	26	14	20	10	14	13	19	10	3	17
2025	72	3250	80	3131	54	H	0	29	65	14	30	8	8	9	20	19	14	9	4	10	22	50	3	11	7	8	3	22	16	21	8	4	12
2025	72	3255	72	3219	68	A	0	30	65	4	12	8	11	7	23	12	15	12	4	18	27	61	5	23	9	14	11	25	16	20	9	2	14
2025	72	3269	82	3247	66	H	0	30	63	5	15	17	23	13	31	20	16	4	1	13	26	66	4	23	10	16	9	20	13	11	10	1	17
2025	72	3275	73	3296	52	A	0	29	67	8	23	7	8	10	23	9	12	17	3	15	20	54	5	22	7	7	6	24	12	21	9	3	12
2025	72	3276	82	3449	69	H	0	33	65	8	22	8	12	9	23	16	11	6	2	16	27	57	5	13	10	13	6	19	7	15	4	2	16
2025	72	3277	70	3353	60	A	0	27	71	6	28	10	19	13	21	18	13	8	6	22	20	57	4	13	16	25	15	29	11	22	8	6	20
2025	72	3282	73	3176	66	H	1	23	70	7	22	20	25	12	22	12	14	8	3	21	22	60	3	22	19	23	11	33	7	19	7	3	20
2025	72	3315	80	3377	54	H	0	32	71	12	30	4	4	15	33	14	14	4	9	16	19	58	9	29	7	9	4	20	9	9	7	1	9
2025	72	3317	61	3349	53	H	0	23	62	4	13	11	16	10	21	10	10	8	11	11	22	58	3	15	6	9	11	29	6	21	6	3	18
2025	72	3330	78	3111	71	H	0	23	68	6	19	26	39	19	24	14	12	14	4	15	28	57	4	16	11	14	6	22	26	19	10	7	25
2025	72	3332	69	3345	53	H	0	27	60	5	17	10	15	8	21	13	10	14	1	11	21	50	5	20	6	8	9	22	8	21	4	1	16
2025	72	3344	51	3462	45	H	0	17	41	2	11	15	24	5	31	12	21	9	5	11	17	59	8	34	3	3	7	20	10	15	8	2	18
2025	72	3347	71	3205	70	A	0	29	65	10	23	3	4	10	30	14	9	1	1	13	28	75	9	37	5	7	15	23	10	5	3	1	11
2025	72	3348	64	3433	50	A	0	23	54	5	20	13	18	8	23	9	12	11	6	13	19	53	4	13	8	13	9	22	9	18	7	4	19
2025	72	3350	98	3382	60	H	0	40	65	16	32	2	2	7	28	28	8	6	3	14	23	54	11	22	3	5	2	17	14	13	6	1	5
2025	72	3367	60	3421	57	H	0	16	45	3	16	25	34	9	30	9	22	7	7	22	19	57	4	18	15	20	5	22	8	17	7	3	27
2025	72	3371	58	3266	52	A	0	24	63	5	17	5	10	13	21	11	8	10	2	13	19	54	7	22	7	8	9	25	12	18	4	5	15
2025	72	3386	72	3200	65	H	0	21	53	5	21	25	35	11	25	15	12	8	4	19	22	63	4	21	17	22	15	21	9	16	4	1	27
2025	72	3387	64	3203	63	H	0	23	59	2	15	16	19	11	23	9	16	8	3	19	21	54	7	17	14	19	9	22	12	19	6	4	22
2025	72	3408	66	3455	62	A	0	25	64	4	21	12	26	9	33	13	17	7	4	16	22	69	5	19	13	17	10	24	15	12	8	5	22
2025	72	3409	79	3194	64	H	0	30	68	10	25	9	15	9	35	20	12	5	5	19	20	71	10	30	14	19	11	27	13	10	5	0	16
2025	72	3417	83	3336	67	H	0	35	74	7	25	6	12	16	25	27	8	9	8	14	27	58	5	13	8	12	4	25	20	15	4	4	18
2025	72	3424	84	3102	51	H	0	32	64	9	22	11	13	9	24	14	5	7	2	9	21	51	3	10	6	10	3	18	9	10	2	5	20
2025	72	3427	70	3272	68	A	0	23	62	8	19	16	24	17	23	13	20	9	5	16	26	60	7	19	9	14	9	20	13	18	9	2	20
2025	72	3437	66	3177	55	H	0	22	50	7	22	15	23	3	25	14	13	11	6	17	20	63	3	16	12	15	8	22	10	14	3	3	15
2025	72	3444	41	3405	38	H	0	14	46	4	20	9	14	5	23	8	15	12	2	17	16	51	2	14	4	7	11	27	8	21	5	0	16
2025	72	3452	73	3160	46	H	0	27	59	8	23	11	13	8	19	13	15	15	3	11	18	47	4	17	6	6	8	20	9	29	9	3	14
2025	72	3461	66	3305	61	H	0	27	57	5	15	7	9	8	17	16	13	11	5	12	23	55	6	15	9	12	6	20	13	14	9	5	13
2025	72	3464	75	3297	66	H	0	23	52	7	21	22	27	6	23	16	12	9	0	22	21	50	8	15	16	27	9	22	10	17	7	0	26
2025	73	3107	55	3136	40	A	0	23	56	2	12	7	8	8	23	11	10	8	5	9	17	51	5	19	1	4	6	18	12	15	2	3	11
2025	73	3122	59	3184	57	A	1	25	63	3	18	6	8	4	29	19	17	9	9	17	19	63	7	19	12	15	11	27	12	20	7	2	13
2025	73	3125	80	3179	65	A	0	30	64	10	26	10	13	7	20	12	10	14	1	18	25	54	6	25	9	13	4	24	17	17	4	1	12
2025	73	3126	62	3115	58	H	0	21	56	6	17	14	20	13	21	15	17	5	5	9	26	52	3	11	3	8	4	22	18	15	10	2	17
2025	73	3130	83	3274	79	A	0	32	69	12	27	7	9	14	16	24	13	6	1	13	33	60	8	21	5	6	7	17	19	13	8	1	17
2025	73	3145	66	3233	63	H	0	23	51	3	11	17	21	9	21	12	17	8	0	11	25	56	6	22	7	9	6	14	11	14	8	3	21
2025	73	3146	67	3316	53	H	0	22	55	7	20	16	25	12	29	15	13	9	1	12	18	58	6	17	11	18	10	21	8	12	5	1	19
2025	73	3151	69	3359	63	H	0	28	59	5	16	8	10	7	21	17	8	8	4	14	23	49	7	18	10	16	6	23	10	13	5	1	17
2025	73	3157	83	3209	68	H	0	28	63	15	38	12	15	9	24	19	22	12	2	16	26	57	5	17	11	17	9	23	12	22	15	4	14
2025	73	3181	72	3143	38	H	0	27	62	6	21	12	17	15	21	18	14	15	2	13	16	45	2	12	4	8	9	17	10	30	6	3	18
2025	73	3183	51	3404	48	A	0	21	49	2	20	7	13	6	27	13	15	8	3	13	20	54	2	10	6	7	6	20	9	15	9	4	10
2025	73	3188	76	3398	70	A	1	27	70	8	26	14	21	11	37	13	19	11	0	22	24	72	4	24	18	34	15	32	8	19	10	1	20
2025	73	3190	70	3273	46	H	0	25	51	8	19	12	17	5	20	12	8	8	1	7	20	47	3	13	3	4	4	13	9	16	2	4	14
2025	73	3193	96	3310	49	A	0	35	58	12	25	14	17	5	31	26	11	4	23	19	17	60	3	16	12	17	9	15	4	13	1	21	19
2025	73	3195	69	3474	47	A	0	27	62	7	23	8	14	6	23	14	9	8	1	13	18	55	2	14	9	12	13	26	7	18	3	8	19
2025	73	3197	88	3290	60	H	0	34	63	6	19	14	21	13	34	20	18	8	6	10	19	65	10	27	12	16	6	15	10	14	13	1	19
2025	73	3199	82	3155	67	H	0	28	72	13	30	13	15	11	24	17	6	11	6	13	27	58	7	16	6	10	6	29	14	18	4	3	16
2025	73	3202	82	3441	73	H	0	27	64	9	25	19	29	11	22	16	15	8	1	19	25	59	6	24	17	20	9	26	14	21	8	0	21
2025	73	3211	66	3339	65	H	0	22	53	3	17	19	28	15	23	13	18	8	4	23	20	57	5	21	20	28	13	18	12	14	10	0	25
2025	73	3213	81	3101	67	A	0	32	64	8	20	9	12	9	22	11	13	10	1	21	23	54	7	19	14	18	5	20	12	18	5	1	17
2025	73	3218	75	3169	47	A	0	27	62	9	31	12	13	8	28	18	12	9	6	13	16	58	8	32	7	10	8	20	10	15	7	3	14
2025	73	3228	68	3231	54	A	0	27	57	6	10	8	10	4	21	18	5	3	2	15	21	46	5	12	7	11	2	23	7	12	1	2	14
2025	73	3230	52	3410	43	H	0	23	53	3	12	3	4	4	25	7	10	8	4	15	17	56	3	23	6	10	8	24	6	17	6	3	11
2025	73	3242	75	3113	52	H	0	28	59	8	22	11	19	6	24	14	9	11	7	15	18	54	8	20	8	11	7	24	7	20	6	3	19
2025	73	3243	62	3112	47	H	0	23	51	8	21	8	13	5	28	18	16	6	9	12	19	59	1	7	8	12	7	22	10	11	12	4	17
2025	73	3244	85	3358	73	A	1	31	59	2	10	21	27	8	30	11	31	15	5	32	23	66	2	10	25	44	17	19	11	24	16	0	26
2025	73	3249	67	3311	53	A	0	24	48	2	8	17	25	8	24	9	13	8	2	20	22	51	4	15	5	18	6	17	13	12	10	2	21
2025	73	3251	75	3431	64	A	0	28	65	9	30	10	14	8	30	17	12	6	6	18	22	64	5	19	15	22	10	27	13	14	8	2	18
2025	73	3252	85	3239	82	H	0	30	68	13	34	12	14	8	26	15	13	5	2	20	34	72	3	12	11	22	16	27	8	11	5	4	15
2025	73	3256	80	3240	73	H	0	28	54	2	12	22	31	7	31	13	19	5	7	19	24	63	15	40	10	12	3	20	15	12	7	3	28
2025	73	3257	72	3393	62	H	0	29	63	5	15	9	12	15	24	18	14	6	1	14	25	59	6	16	6	9	11	18	12	14	8	5	14
2025	73	3263	71	3312	58	H	0	28	68	6	21	9	10	14	21	20	5	4	3	20	19	50	7	19	13	20	4	18	11	10	4	2	16
2025	73	3265	50	3389	30	H	0	18	54	6	27	8	8	4	36	12	12	4	1	9	11	53	3	22	5	8	6	27	6	13	7	0	11
2025	73	3279	94	3196	69	H	0	35	66	7	17	17	19	10	15	25	15	19	2	21	23	46	7	13	16	25	5	18	18	29	6	4	21
2025	73	3285	74	3451	70	H	0	28	62	11	35	7	12	10	26	17	7	7	7	16	22	56	10	21	16	21	6	23	11	10	6	3	16
2025	73	3286	94	3226	52	H	0	31	62	12	24	20	25	10	18	24	8	18	7	17	19	50	5	13	9	13	12	19	6	28	6	4	22
2025	73	3291	66	3351	60	H	0	19	56	10	28	18	26	7	25	13	21	13	1	17	20	54	5	16	15	16	8	25	13	23	5	0	21
2025	73	3293	95	3320	89	A	0	32	69	12	27	19	23	14	26	18	12	5	1	12	35	71	11	27	8	11	8	21	17	7	8	3	18
2025	73	3295	81	3303	67	A	0	33	60	2	16	13	19	14	10	14	15	8	6	20	23	50	6	12	15	18	7	14	10	20	5	0	25
2025	73	3301	83	3338	67	H	0	27	56	13	25	16	21	2	25	20	10	9	4	19	25	57	5	18	12	15	3	28	15	14	3	2	21
2025	73	3304	87	3234	84	A	1	28	62	13	30	18	22	7	29	20	16	7	3	25	30	68	8	27	16	29	11	30	24	12	8	2	22
2025	73	3306	56	3420	39	H	0	20	53	6	21	10	14	7	21	10	15	7	3	18	14	41	3	16	8	12	5	22	7	22	3	3	20
2025	73	3308	74	3198	50	H	0	28	70	7	24	11	12	10	19	9	13	16	2	20	18	48	1	11	13	18	7	26	5	29	7	3	15
2025	73	3314	64	3374	33	A	0	26	65	8	23	4	11	9	38	18	16	10	6	15	12	62	4	21	5	11	12	25	7	21	8	8	16
2025	73	3319	75	3170	70	A	0	23	60	9	22	20	24	6	27	18	13	5	2	21	25	62	6	13	14	19	9	29	13	11	10	5	20
2025	73	3322	83	3309	66	H	0	30	59	8	19	15	21	6	31	9	19	9	3	21	24	71	3	15	15	29	19	20	4	13	9	0	20
2025	73	3323	81	3210	66	H	0	34	62	6	13	7	11	8	33	21	21	7	2	10	26	69	8	30	6	8	6	13	15	12	10	1	11
2025	73	3324	75	3454	72	A	1	27	57	10	24	11	14	4	21	19	13	10	7	15	28	66	7	23	9	14	13	22	19	16	9	3	12
2025	73	3326	80	3458	69	A	0	32	70	7	18	9	12	8	24	11	6	11	1	13	26	58	12	29	5	6	6	27	15	16	6	3	10
2025	73	3328	80	3281	63	H	0	28	54	11	24	13	16	5	21	22	22	7	3	20	22	58	7	21	12	16	8	18	11	18	8	2	20
2025	73	3331	71	3472	68	H	0	25	61	3	15	18	24	8	27	9	16	8	6	18	24	64	9	25	11	13	11	26	13	19	7	1	21
2025	73	3333	74	3365	72	A	1	27	56	7	18	13	18	6	28	19	13	3	4	8	30	77	12	38	0	2	5	19	24	5	6	2	21
2025	73	3334	62	3258	51	H	0	25	57	5	15	7	11	11	21	19	13	4	4	14	18	62	2	18	13	21	13	20	8	7	7	3	13
2025	73	3340	58	3294	52	H	0	25	57	4	23	4	4	11	17	17	8	8	1	7	22	54	7	21	1	3	9	16	15	13	6	1	12
2025	73	3341	62	3108	52	H	0	21	47	4	14	16	20	9	22	9	20	5	7	17	17	59	3	16	15	19	14	15	6	15	14	2	18
2025	73	3346	72	3467	67	A	0	28	58	7	22	9	12	10	20	13	14	10	1	14	27	60	5	22	8	9	10	20	12	16	7	1	16
2025	73	3356	63	3232	58	A	0	25	66	4	19	9	15	19	32	13	14	7	5	16	21	73	6	28	10	17	20	23	11	10	8	3	15
2025	73	3368	57	3477	44	A	0	23	55	1	5	10	12	6	22	13	12	12	5	13	19	49	5	15	1	1	4	23	8	21	3	1	14
2025	73	3372	91	3270	49	A	0	30	68	15	40	16	20	11	36	16	13	13	3	14	20	69	6	16	3	7	11	25	15	18	6	3	19
2025	73	3373	79	3357	59	A	0	29	52	10	22	11	13	9	22	20	30	15	3	19	21	48	1	11	16	23	7	10	8	24	21	3	17
2025	73	3376	76	3104	58	A	0	27	61	3	20	19	21	10	30	20	15	5	5	15	22	68	4	22	10	16	10	17	9	9	6	6	19
2025	73	3388	56	3337	41	H	0	22	65	7	24	5	7	16	20	16	7	12	5	19	11	52	2	23	17	22	20	25	7	17	4	2	8
2025	73	3390	74	3448	71	A	0	25	53	12	26	12	15	4	27	16	16	4	1	12	23	56	10	23	15	16	4	19	9	8	11	4	13
2025	73	3394	62	3223	55	A	0	24	62	3	13	11	22	15	25	9	18	9	2	17	21	51	2	11	11	15	4	23	13	17	10	7	17
2025	73	3397	86	3280	73	H	0	32	73	12	26	10	14	14	23	15	12	9	0	13	27	59	8	23	11	15	7	20	17	20	7	4	13
2025	73	3399	79	3369	66	H	0	25	50	4	21	25	34	12	23	19	20	12	4	18	24	59	2	14	16	19	8	14	9	16	11	1	28
2025	73	3400	74	3120	57	A	0	25	55	4	8	20	23	12	19	11	16	9	4	14	21	55	2	7	13	17	8	14	11	18	12	3	24
2025	73	3401	68	3208	63	H	0	25	60	7	22	11	15	10	26	19	17	6	3	17	23	61	5	18	12	15	11	21	13	15	12	2	21
2025	73	3407	99	3375	60	H	0	34	74	13	26	18	20	12	39	18	19	14	3	19	20	67	4	17	16	23	11	26	9	21	12	3	20
2025	73	3411	69	3238	54	H	0	29	69	3	17	8	13	12	28	11	13	8	6	19	17	65	2	18	18	29	17	24	5	14	6	2	17
2025	73	3413	63	3142	51	H	0	25	48	4	18	9	15	8	30	11	16	6	3	15	17	58	7	22	10	10	8	17	8	10	9	0	18
2025	73	3414	79	3168	63	A	0	23	49	8	22	25	29	13	19	11	10	9	3	21	21	59	6	14	15	20	15	14	11	17	5	0	24
2025	73	3415	62	3364	52	H	0	24	39	5	9	9	14	3	18	14	13	8	4	14	17	42	6	20	12	14	5	13	8	13	3	2	14
2025	73	3419	67	3379	55	A	0	25	56	2	9	15	18	5	29	12	11	9	6	13	24	58	4	20	3	5	3	24	13	14	5	5	18
2025	73	3430	86	3426	75	H	0	30	63	9	24	17	22	10	23	22	17	13	3	27	25	60	7	18	18	26	13	23	17	25	10	5	20
2025	73	3436	55	3127	46	A	0	23	58	6	24	3	5	9	30	15	13	6	4	15	18	50	3	9	7	13	4	22	8	14	5	0	10
2025	73	3438	73	3439	65	A	0	29	66	6	18	9	11	11	24	14	14	7	8	17	25	56	6	20	9	14	5	21	14	17	7	2	13
2025	73	3442	92	3287	63	A	0	36	64	7	20	13	15	6	35	24	15	4	4	14	22	67	7	19	12	19	9	17	8	11	10	5	19
2025	73	3450	74	3362	58	A	0	30	66	10	32	4	4	7	21	18	12	9	8	14	22	61	4	22	10	16	6	23	9	15	5	2	7
2025	73	3453	70	3178	47	H	0	26	59	8	21	10	12	11	19	23	6	10	2	7	19	48	6	20	3	6	8	18	10	16	2	1	16
2025	73	3459	62	3422	39	H	0	22	61	4	16	14	17	10	35	5	7	3	1	15	14	57	4	24	7	16	7	27	3	6	2	1	19
2025	73	3465	73	3470	72	H	0	29	56	5	14	10	14	3	30	18	16	6	8	10	30	81	10	30	2	5	16	21	17	8	9	4	12
2025	73	3466	75	3391	57	H	0	31	72	7	25	6	10	12	38	17	10	5	2	12	23	68	3	14	8	10	7	25	7	9	7	0	10
2025	73	3468	86	3480	78	A	1	32	70	5	17	17	22	12	26	16	18	10	0	18	29	66	10	34	10	14	12	22	15	22	7	2	23
2025	73	3469	80	3370	70	H	0	29	70	11	35	11	19	10	28	22	18	11	2	19	22	55	8	24	18	26	5	28	14	19	11	2	21
