Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF
"2025	81	1384	74	1254	64	H	0	25	52	8	21	16	20	5	29	13	11	2	3	12	26	70	4	21	8	13	14	19	10	7	7	1	14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	81	1405	84	1132	71	A	0	29	61	12	24	14	17	10	20	14	14	4	4	17	24	56	6	22	17	23	6	21	10	12	6	5	16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	81	1417	65	1449	60	A	0	23	56	9	17	10	14	9	22	10	11	9	8	14	22	53	5	22	11	15	8	25	8	14	3	5	16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	81	1433	75	1382	61	H	0	26	58	11	24	12	16	6	21	20	6	12	8	10	25	57	4	19	7	10	8	27	7	15	1	5	15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	81	1454	79	1297	59	A	0	29	51	9	18	12	19	11	22	15	15	9	2	14	24	56	3	21	8	10	8	12	10	11	11	4	20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	81	1476	75	1152	73	H	0	29	55	8	23	9	17	8	26	18	11	7	2	15	27	56	6	15	13	18	6	21	7	8	6	2	20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	81	1479	71	1447	66	H	0	24	48	9	25	14	16	3	17	18	6	1	2	11	24	55	10	24	8	14	14	17	12	11	3	0	15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1103	102	1275	75	H	0	36	65	15	34	15	19	9	26	21	13	8	2	20	28	60	8	25	11	15	6	14	15	15	8	2	19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1104	80	1261	73	H	0	27	61	7	23	19	24	8	29	15	14	10	2	16	28	71	3	23	14	19	14	25	10	14	12	5	22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1106	66	1341	63	H	0	23	55	4	19	16	21	7	33	10	11	4	1	16	22	59	5	22	14	21	6	26	5	7	7	1	18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1107	68	1312	62	H	0	21	49	5	17	21	28	8	22	11	9	4	3	12	25	61	3	19	9	12	12	23	9	8	3	2	21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1110	81	1159	77	H	0	23	50	9	20	26	32	8	19	10	8	7	3	19	27	56	8	19	15	22	11	19	15	12	4	4	19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1111	66	1419	58	A	0	20	50	9	22	17	24	11	30	10	12	1	3	13	20	64	3	19	15	18	10	23	11	3	8	3	18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1112	78	1160	63	H	0	30	64	9	27	9	11	11	24	20	10	10	7	11	24	56	9	19	6	8	7	20	13	14	5	2	10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1114	78	1473	46	A	0	28	57	9	22	13	14	10	30	15	12	5	11	17	17	62	4	23	8	13	10	16	12	10	7	1	15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1117	80	1402	65	H	0	29	58	11	25	11	16	5	23	19	12	11	3	13	25	57	3	15	12	13	9	22	10	16	8	7	15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1120	53	1397	51	H	0	18	59	3	20	14	19	15	23	11	9	8	9	16	17	54	4	22	13	16	8	23	10	10	7	6	18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1124	76	1428	61	A	0	25	57	9	24	17	20	12	22	12	11	5	6	21	22	55	5	23	12	20	13	19	14	10	8	6	19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1125	95	1293	77	A	0	32	63	9	20	22	27	16	17	15	7	10	2	18	29	58	10	27	9	15	14	18	13	16	5	7	18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1131	85	1137	82	H	1	28	59	11	25	18	21	11	20	15	12	6	0	15	30	52	7	15	15	19	4	15	11	11	9	3	14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1133	61	1229	57	H	0	21	50	4	18	15	17	7	31	7	9	5	4	10	18	58	10	34	11	17	11	23	10	8	6	1	15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1136	83	1127	69	H	0	30	66	9	26	14	19	11	23	15	3	5	8	14	24	57	9	28	12	13	5	27	13	12	1	1	15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1139	86	1177	69	H	0	30	58	10	24	16	17	8	28	14	6	2	2	9	30	59	5	21	4	9	4	19	12	6	5	1	15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1140	80	1153	52	H	0	28	49	15	24	9	11	5	23	18	14	7	1	8	23	61	5	28	1	4	11	13	11	9	6	3	15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1141	73	1444	52	H	0	26	60	6	21	15	22	11	29	12	4	4	5	13	19	59	5	24	9	13	7	26	9	10	3	1	17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1142	78	1253	69	H	0	30	59	6	15	12	17	7	17	6	15	9	4	20	25	62	7	22	12	16	17	19	7	19	10	4	18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1143	98	1274	94	H	1	31	63	9	28	27	36	6	29	13	9	5	1	15	31	68	14	27	18	21	5	26	14	6	4	2	24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1144	69	1220	67	A	1	23	57	11	29	12	21	7	20	13	9	6	2	14	25	55	7	21	10	11	10	28	16	14	6	3	21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1151	71	1190	63	A	0	25	51	3	13	18	27	3	29	13	11	8	5	17	21	64	10	31	11	19	13	23	15	12	6	4	21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1155	72	1439	57	A	0	28	58	7	21	9	13	11	22	12	5	2	2	17	19	50	7	19	12	21	9	17	10	8	3	1	15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1156	81	1453	66	H	0	28	57	9	21	16	30	12	24	16	8	7	8	17	23	55	7	23	13	15	4	18	13	10	5	3	24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1158	76	1189	62	A	0	32	67	4	21	8	16	17	19	12	6	10	0	13	23	55	5	18	11	15	10	21	8	12	4	4	12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1161	69	1201	64	A	0	25	53	8	26	11	16	7	23	15	10	4	2	16	21	48	8	23	14	18	4	20	8	9	5	1	13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1165	85	1343	76	A	0	23	48	11	27	28	34	5	27	10	12	8	6	19	25	68	11	25	15	21	15	19	16	9	7	1	22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1166	79	1371	54	H	0	28	48	11	26	12	17	4	23	19	12	5	6	9	23	54	3	9	5	6	4	19	9	10	9	2	17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1171	84	1135	83	A	0	27	59	10	18	20	24	7	31	10	10	1	5	15	28	73	16	39	11	19	10	20	17	3	5	5	21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1172	72	1350	66	A	0	25	56	10	27	12	18	5	23	15	5	7	1	11	25	53	8	26	8	10	4	26	14	11	4	2	16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1175	73	1271	66	A	0	25	54	4	17	19	27	11	21	12	14	4	2	18	20	55	7	25	19	22	10	16	14	13	5	3	20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1179	69	1283	62	A	1	22	51	6	16	19	24	8	17	11	7	11	5	15	24	48	8	20	6	12	9	14	10	15	3	5	21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1180	67	1174	54	H	0	27	58	7	20	6	7	11	29	11	12	4	5	10	21	55	5	20	7	8	1	16	9	7	8	3	13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1181	63	1448	56	A	0	21	57	9	32	12	17	12	31	14	16	4	6	22	19	51	3	18	15	23	2	24	12	10	8	3	19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1184	81	1195	77	H	0	27	64	13	29	14	18	11	22	17	8	8	2	12	30	58	9	18	8	11	5	23	17	10	3	4	15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1185	90	1138	77	H	0	32	59	5	15	21	22	7	17	16	9	12	2	15	27	59	11	29	12	16	14	18	14	19	4	2	20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1187	64	1378	55	H	0	25	61	10	28	4	10	15	31	15	14	6	5	11	21	60	10	22	3	4	6	19	17	8	6	1	12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1188	65	1287	54	H	0	17	47	3	18	28	39	5	27	6	8	5	3	21	17	51	4	17	16	23	6	26	7	10	4	2	27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1191	78	1434	68	A	0	29	50	10	16	10	12	3	27	11	20	6	9	15	27	70	8	29	6	13	13	15	9	11	13	2	12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1196	89	1208	59	H	0	34	64	9	26	12	15	14	21	19	14	13	4	14	21	59	5	21	12	15	13	14	9	17	9	4	13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1197	65	1108	64	A	0	26	60	9	26	4	7	17	20	15	15	4	2	18	19	52	8	17	18	22	10	15	9	11	9	4	14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1202	79	1273	74	A	0	30	55	10	25	9	17	7	29	19	10	6	2	11	29	64	11	28	5	10	7	20	14	6	6	2	13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1203	67	1387	61	H	0	25	53	4	19	13	21	9	26	15	11	9	2	9	25	57	6	28	5	7	5	22	15	11	10	6	17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1211	105	1339	62	A	0	42	67	12	22	9	13	8	24	31	7	10	6	18	20	58	7	24	15	19	7	13	13	14	6	3	15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1212	65	1290	54	A	0	21	49	10	20	13	21	5	20	11	6	9	2	13	18	49	6	20	12	13	11	24	8	15	2	2	18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1213	79	1469	66	A	0	28	48	4	13	19	22	5	27	13	13	8	5	17	24	65	6	23	12	17	10	15	13	12	7	3	17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1219	84	1457	62	H	0	30	55	9	21	15	25	11	31	12	14	4	2	25	19	53	7	24	17	26	5	20	10	9	8	4	23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1221	70	1259	65	A	0	25	55	11	28	9	10	5	27	12	16	7	3	12	27	63	6	24	5	7	5	20	18	8	13	7	13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1222	92	1242	86	A	2	35	73	8	25	14	25	11	31	17	5	5	5	22	30	66	9	25	17	30	10	33	20	10	4	0	17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1223	86	1309	76	A	0	33	63	9	23	11	15	12	19	17	12	9	3	12	27	53	7	17	15	16	6	18	18	15	9	3	17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1233	72	1373	68	H	0	27	58	8	19	10	15	11	22	17	14	9	4	19	21	54	9	27	17	21	8	21	13	13	10	4	19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1235	76	1113	61	A	0	22	48	8	19	24	30	3	25	9	12	11	3	20	21	47	8	24	11	18	3	18	12	17	6	5	23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1236	91	1237	80	A	0	30	53	10	22	21	27	3	22	13	10	7	4	20	23	62	9	32	25	32	15	19	10	11	7	3	18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1238	86	1126	81	H	0	28	59	7	20	23	30	13	20	10	10	10	5	19	27	59	9	23	18	24	14	22	11	15	4	3	18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1239	87	1474	77	A	0	29	60	10	22	19	27	13	30	18	16	4	6	24	28	65	6	26	15	22	11	19	19	10	6	5	21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1240	65	1308	59	A	0	25	64	6	18	9	12	10	28	11	6	4	1	11	22	64	9	30	6	10	9	30	13	8	2	0	15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1241	86	1209	79	A	0	30	59	13	27	13	15	6	22	13	8	9	6	16	29	61	13	29	8	13	10	20	17	11	3	1	16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1243	73	1452	60	H	0	26	55	6	17	15	22	10	26	16	10	7	7	14	25	68	4	21	6	8	13	20	14	8	8	2	23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1247	70	1348	64	H	0	21	54	5	14	23	32	8	25	11	12	6	9	22	20	58	7	28	17	25	9	26	9	14	3	2	23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1249	61	1477	58	H	1	20	58	7	20	14	18	11	31	13	16	10	4	14	19	56	7	31	13	21	7	27	11	15	11	4	16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1250	86	1248	47	H	0	32	56	9	17	13	16	9	28	18	13	7	1	16	17	54	0	22	13	18	8	15	4	14	9	2	17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1251	82	1198	59	A	0	31	52	11	24	9	14	1	20	15	9	9	2	16	21	54	1	8	16	21	12	20	3	16	7	4	11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1252	68	1146	55	A	0	23	56	6	34	16	21	6	23	10	9	11	3	13	21	53	7	28	6	14	10	22	10	13	8	0	17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1255	80	1367	54	H	0	28	58	7	20	17	24	12	28	15	12	11	2	19	20	54	6	22	8	16	5	23	14	18	6	1	22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1256	75	1292	69	H	0	24	51	5	17	22	28	10	30	13	15	3	5	9	28	64	7	25	6	10	6	18	13	7	10	3	17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1262	97	1306	80	H	0	38	67	8	23	13	14	7	27	20	5	6	1	14	29	62	12	31	10	17	8	19	11	9	4	5	15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1264	74	1291	64	A	0	25	62	10	30	14	22	14	23	12	11	9	0	17	20	53	8	28	16	22	11	24	10	11	4	3	18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1265	70	1145	47	A	0	28	53	9	21	5	6	9	31	19	13	4	4	10	17	57	7	21	6	8	2	15	4	7	6	2	12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1267	71	1204	67	A	0	21	50	4	13	25	31	10	23	13	12	4	11	19	22	62	12	28	11	22	10	20	12	12	3	6	24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1270	93	1410	63	A	0	33	61	12	28	15	18	15	24	22	13	8	3	13	23	62	7	33	10	14	11	10	12	12	6	1	17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1277	81	1353	74	N	0	27	56	5	19	22	26	10	30	19	15	2	8	19	23	68	9	30	19	25	13	17	9	5	10	2	20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1278	77	1332	69	H	0	30	57	6	16	11	18	8	25	22	8	7	4	22	22	48	8	23	17	21	1	21	12	11	4	5	19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1280	65	1376	60	A	1	23	55	6	26	13	18	7	19	15	16	10	7	23	17	58	4	20	22	29	18	22	8	17	13	3	18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1281	83	1279	75	H	0	22	49	11	25	28	39	11	26	14	16	12	2	19	28	58	6	20	13	18	3	22	11	13	10	2	24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1285	77	1286	70	H	0	30	58	4	14	13	15	5	15	10	5	8	1	16	24	45	4	12	18	20	4	23	9	13	2	3	17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1288	80	1164	64	H	0	29	66	7	20	15	21	17	25	13	16	5	5	16	23	62	4	22	14	27	16	18	8	17	10	2	21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1294	67	1186	62	A	0	22	54	5	23	18	26	6	20	13	8	4	1	14	23	48	7	19	9	16	4	25	17	12	4	2	21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1295	87	1315	82	H	0	24	58	16	48	23	33	7	25	17	6	3	2	23	26	63	9	29	21	35	13	25	9	6	5	1	23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1296	76	1123	66	H	0	24	55	13	27	15	26	7	30	15	7	3	1	21	22	57	9	25	13	28	4	24	18	4	4	2	20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1300	82	1354	77	H	0	26	54	4	10	26	33	9	23	16	14	5	4	20	28	66	4	20	17	24	12	20	13	13	4	3	25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1303	84	1331	76	A	0	25	52	9	21	25	32	6	27	13	8	3	1	20	26	55	7	26	17	25	4	21	8	6	2	2	20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1307	75	1424	73	A	0	28	59	3	13	16	24	12	28	10	9	5	4	22	23	54	8	21	19	29	11	23	14	11	7	4	18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1313	92	1224	75	H	0	33	65	5	21	21	21	14	20	15	12	4	2	18	28	57	5	18	14	18	7	16	13	12	5	4	20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1314	102	1130	96	H	1	35	63	6	16	26	33	11	23	16	8	4	2	13	36	66	14	24	10	14	5	15	20	8	6	6	22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1319	80	1225	72	A	0	26	62	12	28	16	20	10	24	19	6	3	1	16	25	53	8	24	14	21	5	24	14	4	3	6	17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1320	74	1232	56	A	0	26	54	7	17	15	21	6	31	15	11	7	3	15	19	55	8	28	10	16	7	21	10	11	5	0	18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1322	57	1372	54	A	1	18	63	6	16	15	25	16	32	10	16	11	4	15	19	62	11	27	5	12	7	26	14	14	8	12	19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1323	74	1438	59	A	0	27	56	12	23	8	11	7	27	17	6	5	2	10	23	57	10	23	3	5	6	18	14	6	3	4	12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1328	65	1116	62	A	0	21	51	7	21	16	20	6	26	11	13	6	2	18	20	54	9	27	13	16	5	20	10	9	7	4	14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1330	74	1157	52	H	0	31	63	2	15	10	13	12	29	15	7	5	5	19	15	54	6	25	16	23	12	23	5	9	3	0	14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1333	83	1365	69	H	0	28	52	6	18	21	22	4	22	14	7	7	2	12	25	49	9	27	10	16	3	17	19	11	6	2	18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1335	93	1162	78	H	0	27	54	18	35	21	26	7	30	20	15	3	3	16	28	60	10	21	12	19	2	21	11	8	10	2	20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1337	60	1334	44	H	0	19	57	2	10	20	25	9	27	10	11	9	3	19	14	50	3	20	13	17	9	27	7	20	7	3	20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1338	77	1393	73	A	0	28	61	6	18	15	21	9	22	12	3	6	6	14	27	67	11	32	8	13	17	28	15	10	2	1	18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1340	76	1226	59	H	0	27	54	7	18	15	22	9	25	18	12	6	7	18	21	67	3	20	14	18	17	17	9	14	3	3	19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1344	78	1207	68	H	0	28	62	7	22	15	19	14	19	14	6	7	7	14	28	60	4	13	8	12	13	17	10	11	4	5	15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1346	75	1351	64	H	0	28	59	8	22	11	19	8	27	19	8	8	3	17	22	58	4	12	16	24	11	25	14	9	7	7	14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1347	82	1342	69	A	0	28	47	10	17	16	19	7	18	9	9	5	2	12	25	51	10	25	9	13	10	13	13	10	5	2	16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1352	73	1324	71	H	0	24	48	10	20	15	24	9	25	20	13	4	3	17	23	57	12	28	13	18	10	19	16	8	10	4	21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1355	90	1377	71	H	0	31	65	12	31	16	20	13	29	15	13	5	2	21	23	60	4	24	21	30	8	19	6	9	7	1	20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1356	89	1227	85	A	0	33	60	4	14	19	26	9	22	20	11	4	1	21	28	56	10	24	19	28	5	20	17	10	4	1	24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1357	86	1310	77	A	0	30	54	11	27	15	19	3	25	16	9	7	2	10	29	61	14	34	5	7	7	19	20	10	7	3	16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1359	77	1459	61	H	0	28	53	11	22	10	13	6	18	15	12	7	4	20	22	50	6	20	11	19	6	18	10	9	6	4	14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1361	69	1305	50	A	0	27	56	9	25	6	8	8	21	21	9	7	5	18	15	51	5	26	15	22	15	14	11	10	6	3	12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1362	81	1360	69	H	0	26	55	8	24	21	31	14	22	14	11	8	4	23	22	60	4	19	21	28	10	22	10	13	5	1	25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1363	67	1461	58	H	0	23	52	6	14	15	19	7	32	13	10	2	6	18	23	69	6	31	6	14	14	22	13	6	6	2	15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1364	83	1168	75	A	0	30	54	9	25	14	16	5	23	19	11	5	2	20	24	55	6	22	21	27	6	18	10	9	4	0	15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1368	86	1230	63	H	0	31	61	8	18	16	21	7	21	14	8	8	3	19	22	48	5	15	14	21	6	21	8	16	5	4	15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1369	72	1442	51	A	0	28	56	6	15	10	13	3	26	15	5	7	2	16	18	50	4	10	11	16	7	23	6	10	3	2	11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1374	63	1301	57	A	0	23	53	6	16	11	12	7	33	12	15	1	5	14	19	65	4	24	15	18	10	20	9	6	9	7	14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1379	67	1418	59	A	0	25	55	4	15	13	19	7	27	13	15	3	2	11	23	66	5	24	8	10	9	20	9	5	7	5	17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1380	83	1115	67	A	0	26	58	8	23	23	30	11	29	12	15	12	4	22	20	51	8	20	19	35	10	16	11	16	9	1	20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1388	80	1450	75	A	0	30	52	7	17	13	14	8	15	11	11	4	5	16	28	49	6	14	13	13	2	13	13	12	7	3	15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1390	78	1199	71	H	0	26	55	11	23	15	21	10	22	17	13	3	1	23	22	58	6	20	21	28	10	19	9	13	8	1	19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1391	81	1468	76	A	0	24	51	9	23	24	30	8	30	13	11	1	2	11	27	61	14	33	8	10	3	21	18	7	4	3	25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1392	89	1299	74	H	0	31	59	8	19	19	26	12	25	17	9	2	2	17	25	64	5	23	19	26	10	17	7	5	3	3	20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1394	61	1311	57	H	0	20	54	2	11	19	31	11	29	8	11	5	6	17	21	58	2	18	13	20	9	25	7	11	8	7	22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1399	89	1404	85	A	1	28	61	9	28	24	29	10	22	13	9	7	3	12	29	74	10	39	17	19	15	23	16	10	9	4	19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1400	70	1401	69	H	0	24	52	8	20	14	17	5	19	16	6	6	9	13	27	64	12	23	3	8	12	20	12	11	4	3	15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1407	65	1375	55	H	0	23	64	12	40	7	10	17	21	18	12	9	7	12	20	51	6	22	9	15	10	23	8	14	10	2	14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1408	82	1349	71	A	0	29	56	3	14	21	27	7	28	7	10	8	6	27	18	64	10	39	25	33	19	21	10	11	4	3	23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1411	82	1105	78	A	1	26	53	8	21	22	35	9	28	18	20	10	5	21	23	68	10	31	22	32	12	24	11	16	11	1	23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1414	71	1218	55	H	0	27	61	7	21	10	15	8	30	22	14	7	4	17	19	61	5	18	12	20	11	25	11	14	7	4	13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	82	1415	83	1167	79	A	0	26	53	8	19	23	28	10	16	7	11	4	2	23	23	50	10	18	23	30	10	15	8	10	3	2	22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
